Elevation	Volume
2373.2	2699500
2373.3	2702200
2373.4	2705000
2373.5	2707700
2373.6	2710500
2373.7	2713200
2373.8	2715900
2373.9	2718700
2374	2721400
2374.1	2724200
2374.2	2726900
2374.3	2729700
2374.4	2732400
2374.5	2735100
2374.6	2737900
2374.7	2740600
2374.8	2743400
2374.9	2746100
2375	2748900
2375.1	2751600
2375.2	2754300
2375.3	2757100
2375.4	2759800
2375.5	2762600
2375.6	2765300
2375.7	2768000
2375.8	2770800
2375.9	2773500
2376	2776300
2376.1	2779000
2376.2	2781800
2376.3	2784500
2376.4	2787200
2376.5	2790000
2376.6	2792700
2376.7	2795500
2376.8	2798200
2376.9	2801000
2377	2803700
2377.1	2806500
2377.2	2809200
2377.3	2811900
2377.4	2814700
2377.5	2817400
2377.6	2820200
2377.7	2822900
2377.8	2825700
2377.9	2828400
2378	2831100
2378.1	2833900
2378.2	2836600
2378.3	2839400
2378.4	2842100
2378.5	2844900
2378.6	2847600
2378.7	2850300
2378.8	2853100
2378.9	2855800
2379	2858600
2379.1	2861300
2379.2	2864100
2379.3	2866800
2379.4	2869500
2379.5	2872300
2379.6	2875000
2379.7	2877800
2379.8	2880500
2379.9	2883300
2380	2886000
2380.1	2888900
2380.2	2891800
2380.3	2894700
2380.4	2897600
2380.5	2900500
2380.6	2903400
2380.7	2906300
2380.8	2909200
2380.9	2912100
2381	2915000
2381.1	2917900
2381.2	2920800
2381.3	2923700
2381.4	2926600
2381.5	2929500
2381.6	2932400
2381.7	2935200
2381.8	2938100
2381.9	2941000
2382	2943900
2382.1	2946800
2382.2	2949700
2382.3	2952600
2382.4	2955500
2382.5	2958400
2382.6	2961300
2382.7	2964200
2382.8	2967100
2382.9	2970000
2383	2972900
2383.1	2975800
2383.2	2978700
2383.3	2981600
2383.4	2984500
2383.5	2987400
2383.6	2990300
2383.7	2993200
2383.8	2996100
2383.9	2999000
2384	3001900
2384.1	3004800
2384.2	3007700
2384.3	3010600
2384.4	3013500
2384.5	3016400
2384.6	3019300
2384.7	3022200
2384.8	3025100
2384.9	3028000
2385	3030900
2385.1	3033700
2385.2	3036600
2385.3	3039500
2385.4	3042400
2385.5	3045300
2385.6	3048200
2385.7	3051100
2385.8	3054000
2385.9	3056900
2386	3059800
2386.1	3062700
2386.2	3065600
2386.3	3068500
2386.4	3071400
2386.5	3074300
2386.6	3077200
2386.7	3080100
2386.8	3083000
2386.9	3085900
2387	3088800
2387.1	3091700
2387.2	3094600
2387.3	3097500
2387.4	3100400
2387.5	3103300
2387.6	3106200
2387.7	3109100
2387.8	3112000
2387.9	3114900
2388	3117800
2388.1	3120700
2388.2	3123600
2388.3	3126500
2388.4	3129300
2388.5	3132200
2388.6	3135100
2388.7	3138000
2388.8	3140900
2388.9	3143800
2389	3146700
2389.1	3149600
2389.2	3152500
2389.3	3155400
2389.4	3158300
2389.5	3161200
2389.6	3164100
2389.7	3167000
2389.8	3169900
2389.9	3172800
2390	3175700
2390.1	3178800
2390.2	3182000
2390.3	3185100
2390.4	3188200
2390.5	3191300
2390.6	3194500
2390.7	3197600
2390.8	3200700
2390.9	3203800
2391	3207000
2391.1	3210100
2391.2	3213200
2391.3	3216300
2391.4	3219500
2391.5	3222600
2391.6	3225700
2391.7	3228800
2391.8	3232000
2391.9	3235100
2392	3238200
2392.1	3241300
2392.2	3244500
2392.3	3247600
2392.4	3250700
2392.5	3253900
2392.6	3257000
2392.7	3260100
2392.8	3263200
2392.9	3266400
2393	3269500
2393.1	3272600
2393.2	3275700
2393.3	3278900
2393.4	3282000
2393.5	3285100
2393.6	3288200
2393.7	3291400
2393.8	3294500
2393.9	3297600
2394	3300700
2394.1	3303900
2394.2	3307000
2394.3	3310100
2394.4	3313200
2394.5	3316400
2394.6	3319500
2394.7	3322600
2394.8	3325700
2394.9	3328900
2395	3332000
2395.1	3335100
2395.2	3338300
2395.3	3341400
2395.4	3344500
2395.5	3347600
2395.6	3350800
2395.7	3353900
2395.8	3357000
2395.9	3360100
2396	3363300
2396.1	3366400
2396.2	3369500
2396.3	3372600
2396.4	3375800
2396.5	3378900
2396.6	3382000
2396.7	3385100
2396.8	3388300
2396.9	3391400
2397	3394500
2397.1	3397600
2397.2	3400800
2397.3	3403900
2397.4	3407000
2397.5	3410100
2397.6	3413300
2397.7	3416400
2397.8	3419500
2397.9	3422700
2398	3425800
2398.1	3428900
2398.2	3432000
2398.3	3435200
2398.4	3438300
2398.5	3441400
2398.6	3444500
2398.7	3447700
2398.8	3450800
2398.9	3453900
2399	3457000
2399.1	3460200
2399.2	3463300
2399.3	3466400
2399.4	3469500
2399.5	3472700
2399.6	3475800
2399.7	3478900
2399.8	3482000
2399.9	3485200
2400	3488300
2400.1	3491700
2400.2	3495200
2400.3	3498600
2400.4	3502100
2400.5	3505500
2400.6	3509000
2400.7	3512400
2400.8	3515900
2400.9	3519300
2401	3522700
2401.1	3526200
2401.2	3529600
2401.3	3533100
2401.4	3536500
2401.5	3540000
2401.6	3543400
2401.7	3546800
2401.8	3550300
2401.9	3553700
2402	3557200
2402.1	3560600
2402.2	3564100
2402.3	3567500
2402.4	3571000
2402.5	3574400
2402.6	3577800
2402.7	3581300
2402.8	3584700
2402.9	3588200
2403	3591600
2403.1	3595100
2403.2	3598500
2403.3	3602000
2403.4	3605400
2403.5	3608800
2403.6	3612300
2403.7	3615700
2403.8	3619200
2403.9	3622600
2404	3626100
2404.1	3629500
2404.2	3632900
2404.3	3636400
2404.4	3639800
2404.5	3643300
2404.6	3646700
2404.7	3650200
2404.8	3653600
2404.9	3657100
2405	3660500
2405.1	3663900
2405.2	3667400
2405.3	3670800
2405.4	3674300
2405.5	3677700
2405.6	3681200
2405.7	3684600
2405.8	3688100
2405.9	3691500
2406	3694900
2406.1	3698400
2406.2	3701800
2406.3	3705300
2406.4	3708700
2406.5	3712200
2406.6	3715600
2406.7	3719000
2406.8	3722500
2406.9	3725900
2407	3729400
2407.1	3732800
2407.2	3736300
2407.3	3739700
2407.4	3743200
2407.5	3746600
2407.6	3750000
2407.7	3753500
2407.8	3756900
2407.9	3760400
2408	3763800
2408.1	3767300
2408.2	3770700
2408.3	3774200
2408.4	3777600
2408.5	3781000
2408.6	3784500
2408.7	3787900
2408.8	3791400
2408.9	3794800
2409	3798300
2409.1	3801700
2409.2	3805100
2409.3	3808600
2409.4	3812000
2409.5	3815500
2409.6	3818900
2409.7	3822400
2409.8	3825800
2409.9	3829300
2410	3832700
2410.1	3836400
2410.2	3840200
2410.3	3843900
2410.4	3847600
2410.5	3851400
2410.6	3855100
2410.7	3858900
2410.8	3862600
2410.9	3866300
2411	3870100
2411.1	3873800
2411.2	3877500
2411.3	3881300
2411.4	3885000
2411.5	3888700
2411.6	3892500
2411.7	3896200
2411.8	3899900
2411.9	3903700
2412	3907400
2412.1	3911200
2412.2	3914900
2412.3	3918600
2412.4	3922400
2412.5	3926100
2412.6	3929800
2412.7	3933600
2412.8	3937300
2412.9	3941000
2413	3944800
2413.1	3948500
2413.2	3952300
2413.3	3956000
2413.4	3959700
2413.5	3963500
2413.6	3967200
2413.7	3970900
2413.8	3974700
2413.9	3978400
2414	3982100
2414.1	3985900
2414.2	3989600
2414.3	3993300
2414.4	3997100
2414.5	4000800
2414.6	4004600
2414.7	4008300
2414.8	4012000
2414.9	4015800
2415	4019500
2415.1	4023200
2415.2	4027000
2415.3	4030700
2415.4	4034400
2415.5	4038200
2415.6	4041900
2415.7	4045700
2415.8	4049400
2415.9	4053100
2416	4056900
2416.1	4060600
2416.2	4064300
2416.3	4068100
2416.4	4071800
2416.5	4075500
2416.6	4079300
2416.7	4083000
2416.8	4086700
2416.9	4090500
2417	4094200
2417.1	4098000
2417.2	4101700
2417.3	4105400
2417.4	4109200
2417.5	4112900
2417.6	4116600
2417.7	4120400
2417.8	4124100
2417.9	4127800
2418	4131600
2418.1	4135300
2418.2	4139100
2418.3	4142800
2418.4	4146500
2418.5	4150300
2418.6	4154000
2418.7	4157700
2418.8	4161500
2418.9	4165200
2419	4168900
2419.1	4172700
2419.2	4176400
2419.3	4180100
2419.4	4183900
2419.5	4187600
2419.6	4191400
2419.7	4195100
2419.8	4198800
2419.9	4202600
2420	4206300
2420.1	4210300
2420.2	4214200
2420.3	4218200
2420.4	4222200
2420.5	4226100
2420.6	4230100
2420.7	4234000
2420.8	4238000
2420.9	4242000
2421	4245900
2421.1	4249900
2421.2	4253900
2421.3	4257800
2421.4	4261800
2421.5	4265800
2421.6	4269700
2421.7	4273700
2421.8	4277700
2421.9	4281600
2422	4285600
2422.1	4289500
2422.2	4293500
2422.3	4297500
2422.4	4301400
2422.5	4305400
2422.6	4309400
2422.7	4313300
2422.8	4317300
2422.9	4321300
2423	4325200
2423.1	4329200
2423.2	4333100
2423.3	4337100
2423.4	4341100
2423.5	4345000
2423.6	4349000
2423.7	4353000
2423.8	4356900
2423.9	4360900
2424	4364900
2424.1	4368800
2424.2	4372800
2424.3	4376800
2424.4	4380700
2424.5	4384700
2424.6	4388600
2424.7	4392600
2424.8	4396600
2424.9	4400500
2425	4404500
2425.1	4408500
2425.2	4412400
2425.3	4416400
2425.4	4420400
2425.5	4424300
2425.6	4428300
2425.7	4432200
2425.8	4436200
2425.9	4440200
2426	4444100
2426.1	4448100
2426.2	4452100
2426.3	4456000
2426.4	4460000
2426.5	4464000
2426.6	4467900
2426.7	4471900
2426.8	4475900
2426.9	4479800
2427	4483800
2427.1	4487700
2427.2	4491700
2427.3	4495700
2427.4	4499600
2427.5	4503600
2427.6	4507600
2427.7	4511500
2427.8	4515500
2427.9	4519500
2428	4523400
2428.1	4527400
2428.2	4531300
2428.3	4535300
2428.4	4539300
2428.5	4543200
2428.6	4547200
2428.7	4551200
2428.8	4555100
2428.9	4559100
2429	4563100
2429.1	4567000
2429.2	4571000
2429.3	4575000
2429.4	4578900
2429.5	4582900
2429.6	4586800
2429.7	4590800
2429.8	4594800
2429.9	4598700
2430	4602700
2430.1	4606900
2430.2	4611100
2430.3	4615200
2430.4	4619400
2430.5	4623600
2430.6	4627800
2430.7	4631900
2430.8	4636100
2430.9	4640300
2431	4644500
2431.1	4648700
2431.2	4652800
2431.3	4657000
2431.4	4661200
2431.5	4665400
2431.6	4669600
2431.7	4673700
2431.8	4677900
2431.9	4682100
2432	4686300
2432.1	4690400
2432.2	4694600
2432.3	4698800
2432.4	4703000
2432.5	4707100
2432.6	4711300
2432.7	4715500
2432.8	4719700
2432.9	4723900
2433	4728000
2433.1	4732200
2433.2	4736400
2433.3	4740600
2433.4	4744700
2433.5	4748900
2433.6	4753100
2433.7	4757300
2433.8	4761500
2433.9	4765600
2434	4769800
2434.1	4774000
2434.2	4778200
2434.3	4782400
2434.4	4786500
2434.5	4790700
2434.6	4794900
2434.7	4799100
2434.8	4803200
2434.9	4807400
2435	4811600
2435.1	4815800
2435.2	4820000
2435.3	4824100
2435.4	4828300
2435.5	4832500
2435.6	4836700
2435.7	4840800
2435.8	4845000
2435.9	4849200
2436	4853400
2436.1	4857600
2436.2	4861700
2436.3	4865900
2436.4	4870100
2436.5	4874300
2436.6	4878500
2436.7	4882600
2436.8	4886800
2436.9	4891000
2437	4895200
2437.1	4899300
2437.2	4903500
2437.3	4907700
2437.4	4911900
2437.5	4916000
2437.6	4920200
2437.7	4924400
2437.8	4928600
2437.9	4932800
2438	4936900
2438.1	4941100
2438.2	4945300
2438.3	4949500
2438.4	4953600
2438.5	4957800
2438.6	4962000
2438.7	4966200
2438.8	4970400
2438.9	4974500
2439	4978700
2439.1	4982900
2439.2	4987100
2439.3	4991300
2439.4	4995400
2439.5	4999600
2439.6	5003800
2439.7	5008000
2439.8	5012100
2439.9	5016300
2440	5020500
2440.1	5024900
2440.2	5029300
2440.3	5033600
2440.4	5038000
2440.5	5042400
2440.6	5046800
2440.7	5051200
2440.8	5055600
2440.9	5059900
2441	5064300
2441.1	5068700
2441.2	5073100
2441.3	5077500
2441.4	5081800
2441.5	5086200
2441.6	5090600
2441.7	5095000
2441.8	5099400
2441.9	5103800
2442	5108100
2442.1	5112500
2442.2	5116900
2442.3	5121300
2442.4	5125700
2442.5	5130000
2442.6	5134400
2442.7	5138800
2442.8	5143200
2442.9	5147600
2443	5152000
2443.1	5156300
2443.2	5160700
2443.3	5165100
2443.4	5169500
2443.5	5173900
2443.6	5178300
2443.7	5182600
2443.8	5187000
2443.9	5191400
2444	5195800
2444.1	5200200
2444.2	5204500
2444.3	5208900
2444.4	5213300
2444.5	5217700
2444.6	5222100
2444.7	5226500
2444.8	5230800
2444.9	5235200
2445	5239600
2445.1	5244000
2445.2	5248400
2445.3	5252700
2445.4	5257100
2445.5	5261500
2445.6	5265900
2445.7	5270300
2445.8	5274700
2445.9	5279000
2446	5283400
2446.1	5287800
2446.2	5292200
2446.3	5296600
