"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1980-03-09 3 32 9 1980 597635.647069008 2037960 0 0 0 0 71.0081156694596 0 28122.8137748775 0 0 20883409.8525847 0 596668.852930992
1980-03-16 3 33 16 1980 578766.869686246 2037960 0 0 0 0 65.8655602441884 0 44005.5016862573 0 0 18071792.5609814 0 516336.930313754
1980-03-23 3 34 23 1980 498289.49918337 2037960 0 0 0 0 64.3873392267967 0 47314.3030325555 0 0 17416476.028582 0 497613.60081663
1980-03-30 3 35 30 1980 406023.552599496 2037960 0 0 0 0 62.8488827658505 0 48451.7537522057 0 0 17173759.6590176 0 490678.847400504
1980-04-06 4 36 6 1980 389240.529522397 1918080 0 0 0 0 0 0 56099.8792843828 521225.732470599 0 15652775.9667161 0 447222.170477603
1980-04-13 4 37 13 1980 308326.536401103 1918080 0 0 0 0 0 0 53276.8583383483 532416.516831869 0 16376376.2259614 0 467896.463598897
1980-04-20 4 38 20 1980 206079.756634759 1918080 0 0 0 0 0 0 46263.3649722523 491552.468892488 0 17846624.0177834 0 509903.543365241
1980-04-27 4 39 27 1980 0 1688262.81943115 0 0 0 0 0 0 0 0 0 22974000 7492040.08654445 886217.180568848
1980-05-04 5 40 4 1980 0 706554.473866052 0 0 0 0 0 0 0 0 0 24662400 28282599.4676471 1556525.52613395
1980-05-11 5 41 11 1980 0 748433.529796415 0 0 0 0 0 0 0 0 0 26350800 26892214.810759 1562886.47020358
1980-05-18 5 42 18 1980 0 548298.081061284 0 0 0 0 0 0 0 0 0 28039200 33536711.7087654 1811261.91893872
1980-05-25 5 43 25 1980 0 989926.124258243 0 0 0 0 0 0 20107.8468838953 0 0 29727600 18874660.6746263 1417873.87574176
1980-06-01 6 44 1 1980 0 374692.630757294 0 0 0 0 0 0 0 0 0 31416000 33500050.5495686 2081347.36924271
1980-06-08 6 45 8 1980 0 0 0 0 0 0 0 0 0 0 0 31111500 6792000 1853574.50463276
1980-06-15 6 46 15 1980 0 0 0 0 0 0 0 0 0 0 0 30807000 6792000 1625711.19654073
1980-06-22 6 47 22 1980 0 0 0 0 0 0 0 0 5700.3533841037 0 0 30502500 6792000 1741397.34392112
1980-06-29 6 48 29 1980 0 0 0 0 0 0 0 0 41450.1952618201 0 0 30198000 6792000 1316947.57357137
1980-07-06 7 49 6 1980 0 2637610.18707072 0 0 0 0 0 0 51913.7094111989 0 0 29599500 9775402.9116763 1205089.81292928
1980-07-13 7 50 13 1980 34752.5183094235 2997000 0 0 0 0 0 0 57649.5276223118 0 0 27755660.8591702 0 793018.881690577
1980-07-20 7 51 20 1980 72815.0809213547 2997000 0 0 0 0 0 0 71583.8657844379 652159.76286855 0 25825569.6677526 0 737873.419078645
1980-07-27 7 52 27 1980 217801.60897504 2997000 0 0 0 0 0 0 78415.9972277014 653318.48166196 0 20153139.6858736 0 575803.99102496
1980-08-03 8 1 3 1980 0 0 0 5629.90810165295 0 0 0 0 76028.0959930876 0 0 30702000 12384000 1432878.33951962
1980-08-10 8 2 10 1980 305995.709027179 479520 0 35070.5473561706 0 0 0 0 83335.0589942885 865901.017218 0 22856550.1840487 0 653044.290972821
1980-08-17 8 3 17 1980 512880.149359773 479520 0 39258.7095679703 0 0 0 0 83799.0585078067 911603.550380686 0 18510696.772408 0 528877.050640227
1980-08-24 8 4 24 1980 405035.244512217 479520 0 38542.9634239007 0 0 0 0 83811.9676279601 901288.433671 0 25180370.4420724 0 719439.155487783
1980-08-31 8 5 31 1980 706212.732897254 479520 0 39813.5378277058 0 0 0 0 83203.8162858253 830440.883071142 0 17534260.3485961 0 500978.867102746
1980-09-07 9 6 7 1980 305358.181403216 179820 0 65136.6759187941 0 0 0 0 85055.8828386395 443056.313366913 0 33074657.6508874 0 944990.218596784
1980-09-14 9 7 14 1980 748166.219214835 179820 0 67191.343506771 0 15678.5513274701 0 0 88345.8029876235 1076328.74741233 0 19086864.3274808 0 545338.980785165
1980-09-21 9 8 21 1980 684964.170364825 179820 0 42740.4126603091 0 0 0 0 62868.557557019 755414.86506835 0 22809424.0372311 0 651697.829635175
1980-09-28 9 9 28 1980 930112.051623895 179820 0 51020.3503834538 28065.2586959026 38969.295743287 0 0 69382.6133828257 1403321.92729765 0 15739736.1931637 0 449706.748376105
1980-10-05 10 10 5 1980 829803.714429404 359640 0 60808.5927544157 0 120114.513024264 0 0 80071.6029654561 0 0 20458918.3949709 0 584540.525570596
1980-10-12 10 11 12 1980 893072.468912569 359640 0 60994.6868485874 0 121292.715597199 0 0 80787.0635060391 0 0 19452902.3880601 0 555797.211087431
1980-10-19 10 12 19 1980 943268.121955059 359640 0 53731.9337354525 8504.55037062109 135312.176596322 0 0 75150.010416412 0 0 18904444.9315729 0 540126.998044941
1980-10-26 10 13 26 1980 957979.410107134 359640 0 53434.0770414558 5864.85093755197 129401.591497824 0 0 73251.7638327187 0 0 19597940.2462503 0 559941.149892866
1980-11-02 11 14 2 1980 834583.005466101 359640 0 21500.9797614177 0 102836.309175049 0 0 77179.5621445486 0 0 25125204.8086865 0 717862.994533899
1980-11-09 11 15 9 1980 0 3155644.96696503 0 23274.4355178977 0 0 0 0 81249.2148779209 0 0 52878000 1703415.69373442 1591915.03303497
1980-11-16 11 16 16 1980 0 2974827.99459093 0 0 0 0 0 0 56036.4829415206 0 0 51366000 5500572.11359047 1729532.00540907
1980-11-23 11 17 23 1980 128969.032354918 3236760 0 19573.0421506517 0 0 0 0 74831.2418934782 0 0 45290229.8675779 0 1294006.56764508
1980-11-30 11 18 30 1980 760787.61046217 3236760 0 18995.1627414113 0 129453.796193014 0 0 74496.2679066306 0 0 21666091.633824 0 619031.18953783
1980-12-07 12 19 7 1980 603357.935998657 1817800.38 0 14448.6283135256 0 32550.0912074851 71.9231262176336 0 74960.4252970414 0 0 30197106.240047 0 862774.464001343
1980-12-14 12 20 14 1980 680161.588606765 1811266.92 0 11444.1898223926 0 23732.7406855033 71.2561670051359 0 68671.1069000607 0 0 30529954.3987632 0 872284.411393235
1980-12-21 12 21 21 1980 980868.617783357 1804733.46 0 18361.5000280251 0 71263.6451995511 70.4221062596132 0 77015.7640494003 0 0 23026184.3775825 0 657890.982216643
1980-12-28 12 22 28 1980 1048152.39316682 1438560 0 6566.32131662522 0 63837.2323348163 71.5802771213284 0 73827.5184286048 0 0 23692228.2391615 0 676920.806833185
1981-01-04 1 23 4 1981 807900.368567597 719280 0 0 0 20572.9660394888 68.8623936922377 0 49645.1238660007 0 0 32218531.5001341 0 920529.471432403
1981-01-11 1 24 11 1981 822182.300380262 719280 0 0 0 29488.9880302839 46.5838047446327 0 56461.2625146406 0 0 31836146.2866908 0 909604.179619738
1981-01-18 1 25 18 1981 1015056.00724512 719280 0 4882.17747492692 0 82073.3553336111 32.1115784766707 0 64987.1255903136 0 0 25203048.9464208 0 720087.112754881
1981-01-25 1 26 25 1981 1045874.97544773 719280 0 13192.5656635901 0 93961.041361885 24.9174540748927 0 73258.9590134387 0 0 24241867.4593294 0 692624.784552269
1981-02-01 2 27 1 1981 1000355.19874972 719280 0 0 0 0 19.0645029609116 0 55884.8054587934 0 0 25952542.0437597 0 741501.201250278
1981-02-08 2 28 8 1981 978274.185105927 959040 0 0 0 0 11.1701181051976 0 56507.2767656402 0 0 22802304.5212926 0 651494.414894073
1981-02-15 2 29 15 1981 891852.877122072 959040 0 0 0 0 4.77564765192051 0 60196.5386002964 0 0 21903977.3007275 0 625827.922877928
1981-02-22 2 30 22 1981 605581.589419386 959040 0 0 0 0 0 0 31573.3673064144 0 0 28000399.3703215 0 800011.410580614
1981-03-01 3 31 1 1981 0 754185.573636502 0 0 0 0 0 0 18734.3784850556 0 0 45318000 5367185.97072365 1499654.4263635
1981-03-08 3 32 8 1981 133311.605147527 2037960 0 0 0 0 0 0 52087.1099272781 0 0 37134751.3198366 0 1060992.89485247
