"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
1981-08-30 8 5 30 1981 0 1234735.7634081 1111100 -39685.54159 1234735.7634081
1981-09-06 9 6 6 1981 0 2201498.9700557 924100 20563.36473 1143428.9700557
1981-09-13 9 7 13 1981 12978.53012 1736038.77747353 880100 32100.70698 1106409.49977032
1981-09-20 9 8 20 1981 39042.47756 1984685.07728974 645659.503487794 39042.47756 693366.070314151
1981-09-27 9 9 27 1981 61582.02454 1212303.81454348 90432.4997875402 61582.02454 915898.190233973
1981-10-04 10 10 4 1981 115141.42674028 994287.759284208 108294.012407224 153141.242612 979995.965127153
1981-10-11 10 11 11 1981 122192.666302285 1467094.10765352 112949.600683509 181411.0024171 766749.549707467
1981-10-18 10 12 18 1981 79886.22353 1538291.89875366 75085.3462669859 342854.202012553 598054.415222413
1981-10-25 10 13 25 1981 96891.196336582 1568769.24087862 44395.5138723059 240481.2082192 390766.118438509
1981-11-01 11 14 1 1981 129140.92074 2099550.99673878 39852.6328221494 162441.85609091 231663.763339375
1981-11-08 11 15 8 1981 139948.93535 1949152.67803869 0 122634.4199 424405.239364131
1981-11-15 11 16 15 1981 143228.71167 3368529.68793275 0 128613.7042 296449.975454131
1981-11-22 11 17 22 1981 81397.28363 5673758.85003771 0 311444.0498 392872.670472471
1981-11-29 11 18 29 1981 396515.938352616 2275716.06292103 0 401321.6174 434009.166302471
1981-12-06 12 19 6 1981 224110.0752 3139951.02275087 0 224110.0752 1235414.37126097
1981-12-13 12 20 13 1981 237852.396 2764625.27798555 0 237852.396 475171.289702428
1981-12-20 12 21 20 1981 329003.7704 2213234.63412895 0 329003.7704 460153.779050965
1981-12-27 12 22 27 1981 482599.390945521 1586844.99150958 0 579814.2723 399340.448050965
1982-01-03 1 23 3 1982 397938.560354479 2868423.52329709 0 300723.679 440318.588784353
1982-01-10 1 24 10 1982 248505.3906 2895173.66428169 0 248505.3906 425265.780913083
1982-01-17 1 25 17 1982 233232.3125 1964028.80984178 0 233232.3125 410021.710913083
1982-01-24 1 26 24 1982 224946.0101 1934441.48653306 0 224946.0101 422888.85422466
1982-01-31 1 27 31 1982 239094.4789 1882671.83953017 0 226094.4789 464862.321687225
1982-02-07 2 28 7 1982 340517.6766 1566209.21000722 0 278017.6766 488608.939753357
1982-02-14 2 29 14 1982 316251.441400001 1499880.88956371 0 253751.441400001 481899.551352452
1982-02-21 2 30 21 1982 549567.7274 680510.56488684 0 487067.7274 1230203.59755545
1982-02-28 2 31 28 1982 666743.9624 540497.25 0 604243.9624 2041023.29640373
1982-03-07 3 32 7 1982 622086.3854333 540497.25 0 559586.3854333 1167321.90950749
1982-03-14 3 33 14 1982 564615.640113001 540497.25 0 502115.640113001 956694.740847493
1982-03-21 3 34 21 1982 584876.866223 540497.25 509166.700072326 522376.866223 1042591.76626749
1982-03-28 3 35 28 1982 517005.441777 711696.141998115 791300 454505.441777 895828.627881493
1982-04-04 4 36 4 1982 674091.1464221 182804.07089637 791300 616591.1464221 939403.903117137
1982-04-11 4 37 11 1982 549753.001501318 173081.5703125 791300 492253.001501318 742123.437495041
1982-04-18 4 38 18 1982 771175.259496 242125.131550001 791300 713675.259496 1095183.19137742
1982-04-25 4 39 25 1982 658709.049611 236619.789091225 791300 604209.049611 1188936.75524825
1982-05-02 5 40 2 1982 542344.945957348 123983.25 791300 735344.945957348 1690432.36995996
1982-05-09 5 41 9 1982 835156.60434145 123983.25 791300 1031156.60434145 2329890.13725926
1982-05-16 5 42 16 1982 821553.058457003 123983.25 791300 1017553.058457 1835980.05800906
1982-05-23 5 43 23 1982 729110.3237465 123983.25 791300 925110.323746499 2181927.83712328
1982-05-30 5 44 30 1982 992593.845604211 123983.25 791300 1188593.84560421 2974674.34227888
1982-06-06 6 45 6 1982 1261150.18269806 457013.465843565 1071768.23945483 1261150.18269806 3457629.85439764
1982-06-13 6 46 13 1982 763950.34479437 1141925.1220393 1492400 763950.34479437 3440274.4740895
1982-06-20 6 47 20 1982 772810.5553734 1237719.78826607 1492400 772810.5553734 3659331.30571458
1982-06-27 6 48 27 1982 933024.5570463 1428829.6380851 1701371.91842727 933024.5570463 4641658.75233639
1982-07-04 7 49 4 1982 860387.320173 308735.03384683 1268275.81622727 860387.320173 2931213.89403573
1982-07-11 7 50 11 1982 814390.846394 2673301.66049928 1349848.81528027 814390.846394 2998992.77220286
1982-07-18 7 51 18 1982 242630.40089 2328976.12435694 1361100 242630.40089 1639126.36796494
1982-07-25 7 52 25 1982 150319.580432 2330326.44113574 1361100 150319.580432 1127467.12191154
1982-08-01 8 1 1 1982 457822.098219822 313726.868620463 1361100 243356.486227 1179298.6284462
1982-08-08 8 2 8 1982 254958.002219177 1931086.80384128 1361100 232423.614212 1552616.17307604
1982-08-15 8 3 15 1982 157166.826555 1425807.83846074 1261100 157166.826555 1425807.83846074
1982-08-22 8 4 22 1982 114594.521213 1727173.84609932 1261100 114594.521213 1727173.84609932
1982-08-29 8 5 29 1982 102322.9578887 1041657.08420835 1111100 85569.350328 1041657.08420835
1982-09-05 9 6 5 1982 118248.5040688 2142677.46656501 1097208.81662059 135002.1116295 847277.466565005
1982-09-12 9 7 12 1982 113763.1800813 2118732.2451231 1091464.2066139 113763.180081299 1199682.57433024
1982-09-19 9 8 19 1982 203064.627010429 1291925.02909107 721394.628274968 203064.627010429 1284634.72602707
1982-09-26 9 9 26 1982 343352.513134699 1478693.7288705 770156.509505766 343352.513134699 730739.044418202
1982-10-03 10 10 3 1982 304122.67773 1717247.74481526 557678.623795052 304122.67773 1136103.93833705
1982-10-10 10 11 10 1982 344449.597919379 1229223.10254687 84084.11161 344449.597919379 884609.456302764
1982-10-17 10 12 17 1982 232821.70847022 1408362.3533575 60977.5451671276 232821.70847022 408311.463543835
1982-10-24 10 13 24 1982 180108.782413336 1576258.969628 60221.9401498567 180108.782413336 314044.282035018
1982-10-31 10 14 31 1982 290278.004739473 1871043.96158586 75448.1360768778 290278.004739473 530651.748686061
1982-11-07 11 15 7 1982 430845.1986 2213819.38621132 40411.1669825464 430845.1986 467224.75701563
1982-11-14 11 16 14 1982 246523.4031 2733245.38578889 0 246523.4031 396028.879410584
1982-11-21 11 17 21 1982 268063.6335 5782025.5401163 0 268063.6335 357602.803255164
1982-11-28 11 18 28 1982 305442.3856 2476168.81827268 0 305442.3856 432813.386820584
1982-12-05 12 19 5 1982 262477.7662 3149871.41365655 0 262477.7662 1227910.98278097
1982-12-12 12 20 12 1982 265179.9557 2754454.24424553 0 265179.9557 428709.149150965
1982-12-19 12 21 19 1982 232935.3302 2206605.67619278 0 232935.3302 363923.537250965
1982-12-26 12 22 26 1982 322295.3965 1654255.87724033 0 322295.3965 366575.669750965
1983-01-02 1 23 2 1983 260839.9799 2824469.74050558 0 260839.9799 381699.070373083
1983-01-09 1 24 9 1983 276694.8064 2866023.46595598 0 276694.8064 474023.563693083
1983-01-16 1 25 16 1983 343339.206707795 1645360.32621323 0 344172.3926 657838.737173293
1983-01-23 1 26 23 1983 307212.696392205 1631585.11324731 0 306379.510499999 636631.28554589
1983-01-30 1 27 30 1983 349892.4638 1688443.97173373 0 336892.4638 655471.868560089
1983-02-06 2 28 6 1983 416218.3928 1371638.7533177 0 353718.3928 614704.411970653
1983-02-13 2 29 13 1983 395429.4598 1327776.81369171 0 332929.4598 537329.495251422
1983-02-20 2 30 20 1983 579155.4779 929168.075269892 0 516655.4779 628930.665958435
1983-02-27 2 31 27 1983 621516.2925 540497.25 0 559016.2925 815809.058668205
1983-03-06 3 32 6 1983 769022.093433001 540497.25 0 706522.093433 939216.049440481
1983-03-13 3 33 13 1983 803935.800204999 540497.25 0 741435.800204999 1184405.51787659
1983-03-20 3 34 20 1983 980660.1670442 540497.25 321056.793074071 918160.1670442 1487383.01283189
1983-03-27 3 35 27 1983 691395.68974518 850478.929731645 791300 628895.68974518 1196738.88665757
1983-04-03 4 36 3 1983 722695.2761189 177852.851467818 791300 665195.2761189 1019185.69493377
1983-04-10 4 37 10 1983 671122.25028798 194880.3753625 791300 613622.25028798 914103.47027475
1983-04-17 4 38 17 1983 573334.4343727 189430.08796595 791300 515834.4343727 767947.965160931
1983-04-24 4 39 24 1983 744639.007385216 367851.827484875 791300 690139.007385216 772922.838918831
1983-05-01 5 40 1 1983 617325.704636834 123983.250000001 791300 810325.704636834 2137855.1272374
1983-05-08 5 41 8 1983 627253.112879533 123983.25 763824.183467502 823253.112879533 1638580.1834675
1983-05-15 5 42 15 1983 544810.6096937 178934.883064996 791300 740810.6096937 1985275.38266051
1983-05-22 5 43 22 1983 361800.56595 303913.663612929 728132.605824543 557800.56595 1602888.60582455
1983-05-29 5 44 29 1983 674132.235466 1131007.67029322 913922.847610738 870132.235466 2488343.16455047
1983-06-05 6 45 5 1983 2021796.40774051 1300247.93243691 1595270.59097892 2021796.40774051 4998413.69789614
1983-06-12 6 46 12 1983 1454259.68874319 1259878.72503719 1671400 1454259.68874319 4929331.92083099
1983-06-19 6 47 19 1983 950339.60557217 710285.11722028 1671400 950339.60557217 3304002.09771171
1983-06-26 6 48 26 1983 577387.7158912 694092.076344071 1687386.61852319 577387.7158912 2727916.47424788
1983-07-03 7 49 3 1983 575346.078545 121483.25 981822.238463192 575346.078545 1558481.49433615
1983-07-10 7 50 10 1983 514971.836164 1538523.76836122 1036459.04184309 514971.836164 1606802.9660008
1983-07-17 7 51 17 1983 403724.852301 1582565.77751883 1097832.53394309 403724.852301 766219.398907447
1983-07-24 7 52 24 1983 189649.227439 2515525.22854273 1138185.44282253 189649.227439 1946690.06990598
1983-07-31 7 52 31 1983 106685.362676 1070892.36973204 1166013.09052476 106685.362676 1017114.81283317
1983-08-07 8 1 7 1983 364450.603665 121483.25 1177262.782149 127450.603665 668821.464709087
1983-08-14 8 2 14 1983 163104.018020001 1246086.96785712 1187234.05021681 163104.018020001 942184.393097326
1983-08-21 8 3 21 1983 203434.9381919 1429038.87461224 1186024.54553741 203434.9381919 1429038.87461224
1983-08-28 8 4 28 1983 339442.42283112 943993.435595838 1183881.2581888 339442.42283112 943993.435595836
1983-09-04 9 5 4 1983 166818.0439257 2316324.76267729 1111100 166818.0439257 1020924.76267729
1983-09-11 9 6 11 1983 161707.82467106 1746866.44668839 1101504.67005977 161707.82467106 892530.447230721
1983-09-18 9 7 18 1983 185440.55872 1732399.74305938 742397.881045904 185440.55872 845447.86584438
1983-09-25 9 8 25 1983 189274.4281817 1810967.70689052 410713.019701661 189274.4281817 645117.873631863
1983-10-02 10 9 2 1983 205158.2091797 850379.768888269 67003.6044624699 205158.2091797 452378.823720652
1983-10-09 10 10 9 1983 361154.803402 908307.527276219 66478.1660164865 361154.803402 397448.539709871
1983-10-16 10 11 16 1983 296414.85624266 1061504.28549953 58579.0661736717 296414.85624266 279451.538644508
1983-10-23 10 12 23 1983 301831.7063634 1225676.14299254 59626.6354892105 301831.7063634 244315.496618624
1983-10-30 10 13 30 1983 238238.19343154 1629743.3231219 64340.4951727176 238238.19343154 274985.535131808
1983-11-06 11 14 6 1983 212976.858892096 2164676.02798166 82357.8274371456 212976.858892096 242390.368781208
1983-11-13 11 15 13 1983 247406.056915496 2756003.8075809 59913.5425958307 287378.6152 999604.356137685
1983-11-20 11 16 20 1983 248083.61741755 3475837.01088374 0 317565.5265 889862.575208516
1983-11-27 11 17 27 1983 327081.313774193 5353701.59785054 0 327470.501 820461.4684473
1983-12-04 12 18 4 1983 347678.187992762 1534325.140449 0 237834.5334 523132.112207735
1983-12-11 12 19 11 1983 234050.3377 2890555.9455202 0 234050.3377 1275649.53207097
1983-12-18 12 20 18 1983 394896.6247 2694541.0485111 0 394896.6247 405376.535950965
1983-12-25 12 21 25 1983 251165.5923 2061939.94892636 0 251165.5923 377056.849450965
1984-01-01 1 22 1 1984 233428.4597 1925326.53421611 0 233428.4597 365235.055573083
1984-01-08 1 23 8 1984 250578.036 2815152.19064179 0 250578.036 379164.681573083
1984-01-15 1 24 15 1984 239801.2871 2837420.98268666 0 239801.2871 486651.820343293
1984-01-22 1 25 22 1984 225468.9584 1845679.47593525 0 225468.9584 437188.758523083
1984-01-29 1 26 29 1984 215880.1752 1861117.68358608 0 215880.1752 470226.371133083
1984-02-05 2 27 5 1984 224936.3381 1634872.02081098 0 211936.3381 612607.451343415
1984-02-12 2 28 12 1984 350769.4257 1439784.14682445 0 288269.4257 483444.040193415
1984-02-19 2 29 19 1984 366668.007 1298608.8597514 0 304168.007 498408.850429415
1984-02-26 2 30 26 1984 336911.148099999 1164985.53232115 0 274411.148099999 465930.002406865
1984-03-04 3 31 4 1984 316491.312561714 1186002.05847268 0 253991.312561714 416820.078592973
1984-03-11 3 32 11 1984 397067.06437164 1026004.79665294 0 334567.06437164 463426.440249973
1984-03-18 3 33 18 1984 958238.411545 540497.25 0 895738.411545 762898.688819493
1984-03-25 3 34 25 1984 985426.247451 540497.25 0 922926.247451 839547.215832393
1984-04-01 4 35 1 1984 723268.0978764 540497.25 0 660768.0978764 880578.421168123
1984-04-08 4 36 8 1984 644319.85490479 540497.25 0 586819.85490479 609201.978336446
1984-04-15 4 37 15 1984 783615.989316942 540497.25 58164.0402671471 726115.989316942 796952.756274879
1984-04-22 4 38 22 1984 1144497.876459 540497.25 269504.937106309 1086997.876459 627854.896839163
1984-04-29 4 39 29 1984 1129048.312415 1167573.37578738 791300 1074548.312415 2011821.63309626
1984-05-06 5 40 6 1984 437873.9888631 123983.25 348823.023019772 630873.9888631 1223579.02301977
1984-05-13 5 41 13 1984 447529.9105161 123983.25 0 643529.9105161 1192134.01525285
1984-05-20 5 42 20 1984 1358974.9289835 657500.002692993 0 1554974.9289835 1283173.79096562
1984-05-27 5 43 27 1984 1763998.28484751 1790039.25 210361.599501815 1959998.28484751 2384398.77026357
1984-06-03 6 44 3 1984 1232038.38065012 824677.84896694 330117.797970571 1428038.38065012 1785812.19846875
1984-06-10 6 45 10 1984 1477446.08751087 1294198.47947903 813297.78853949 1477446.08751087 2676007.54584249
1984-06-17 6 46 17 1984 1152623.84644495 814575.542954693 1132445.13260101 1152623.84644495 2935258.11575734
1984-06-24 6 47 24 1984 1004812.7514906 925141.343576491 1482938.83493551 1004812.7514906 3229215.92795907
1984-07-01 7 48 1 1984 692241.457864 950851.293481997 951125.099962673 692241.457864 3304990.84307194
1984-07-08 7 49 8 1984 500164.981095 1818796.82581955 999279.136800976 500164.981095 2487999.74143493
1984-07-15 7 50 15 1984 261144.592378 1696045.63325981 1028961.92141208 261144.592378 1540120.76389832
1984-07-22 7 51 22 1984 157909.845278 2712387.13815047 1043042.51393119 157909.845278 1111889.23870347
1984-07-29 7 52 29 1984 368958.309774 2294072.58453725 1180179.99484713 368958.309774 863982.220115299
1984-08-05 8 1 5 1984 488658.159671889 121483.25 1070895.10709602 346154.811788 747529.458632631
1984-08-12 8 2 12 1984 299292.898710111 806466.014103343 1071081.2828235 204796.246594 583296.419914004
1984-08-19 8 3 19 1984 156634.363849001 1357049.82660215 1062755.54573878 156634.363849 878421.372316525
1984-08-26 8 4 26 1984 156041.790449 926455.20453167 1046904.18604105 156041.790449 926430.20453167
1984-09-02 9 5 2 1984 172277.5101787 24.9999999986612 1027217.533589 172277.5101787 1020889.18975497
1984-09-09 9 6 9 1984 256906.83501754 784359.73580131 1017164.73706727 256906.83501754 784334.735801312
1984-09-16 9 7 16 1984 193511.3391179 1181849.61078735 1020407.59762727 193511.3391179 928555.350341817
1984-09-23 9 8 23 1984 201813.6861964 1125154.97204565 968339.151009439 201813.6861964 544805.503533539
1984-09-30 9 9 30 1984 257049.88098869 1331149.216279 748270.221256742 257049.88098869 735862.564801792
1984-10-07 10 10 7 1984 259534.218114635 1566349.65793974 390002.158227516 259534.218114635 510841.598744433
1984-10-14 10 11 14 1984 239429.059449333 969306.38955541 42182.1434699995 239429.059449333 534128.750004784
1984-10-21 10 12 21 1984 347570.132142895 1310010.02417317 36350.0829129117 347570.132142895 348746.730966482
1984-10-28 10 13 28 1984 256064.162264197 1221868.63502159 23192.3422965324 256064.162264197 262530.0326177
1984-11-04 11 14 4 1984 227766.169018958 1619517.51438802 8550.54319456592 227766.169018958 385154.370123984
1984-11-11 11 15 11 1984 217993.4729 2034009.93282383 0 217993.4729 454794.560055164
1984-11-18 11 16 18 1984 321859.0489 3603214.82446296 0 321859.0489 454104.820755164
1984-11-25 11 17 25 1984 229703.9607 5015792.29764964 0 229703.9607 479201.248075164
1984-12-02 12 18 2 1984 251031.2808 1331765.72781409 0 251031.2808 432972.750720772
1984-12-09 12 19 9 1984 253576.9387 2957822.79195681 0 253576.9387 1002859.44102561
1984-12-16 12 20 16 1984 249839.7944 2727172.5630095 0 249839.7944 372681.575250772
1984-12-23 12 21 23 1984 225536.0033 1848306.7351769 0 225536.0033 363493.012280772
1984-12-30 12 22 30 1984 210707.384 2011295.67312999 0 210707.384 352687.637180772
1985-01-06 1 23 6 1985 224100.4588 2812878.42366402 0 224100.4588 373122.540456354
1985-01-13 1 24 13 1985 217676.6558 2854278.58539386 0 217676.6558 372406.143886354
1985-01-20 1 25 20 1985 206260.976900001 2012238.87633786 0 206260.976900001 369340.109366354
1985-01-27 1 26 27 1985 204508.7465 2019935.3640352 0 204508.7465 366824.745046354
1985-02-03 2 27 3 1985 204922.083500001 2069585.17615387 0 191922.083500001 347512.122299865
1985-02-10 2 28 10 1985 299710.371899999 1798058.77710719 0 262210.371899999 324195.668049865
1985-02-17 2 29 17 1985 304836.402600001 1591921.12869815 0 267336.402600001 323822.002899865
1985-02-24 2 30 24 1985 324131.420499999 1285140.08007015 0 286631.420499999 323558.314199865
1985-03-03 3 31 3 1985 297214.27118261 1236526.14876263 0 259714.27118261 341106.234695978
1985-03-10 3 32 10 1985 228622.215986655 1290502.75212785 0 203622.215986655 422587.478474978
1985-03-17 3 33 17 1985 266782.732445197 1068783.23285926 0 241782.732445197 462942.716144978
1985-03-24 3 34 24 1985 440714.92488724 540497.25 0 415714.92488724 712475.899022343
1985-03-31 3 35 31 1985 435668.46341136 540497.25 0 410668.46341136 810136.094089398
1985-04-07 4 36 7 1985 440413.388893598 540497.25 0 415413.388893598 472096.602995581
1985-04-14 4 37 14 1985 668351.388097878 540497.25 0 643351.388097877 747451.362662212
1985-04-21 4 38 21 1985 944777.1496632 540497.25 0 919777.1496632 1906546.73085663
1985-04-28 4 39 28 1985 1137337.77229189 540497.25 0 1112337.77229189 2137172.84202736
1985-05-05 5 40 5 1985 314688.458394201 420682.926706178 0 434688.4583942 911126.189892335
1985-05-12 5 41 12 1985 675604.04706393 1790039.25 0 795604.04706393 2202678.14873229
1985-05-19 5 42 19 1985 496352.99136747 1238315.36587856 0 616352.99136747 1510450.96768935
1985-05-26 5 43 26 1985 239650.47899323 1250290.08288943 0 359650.478993231 1366820.65238956
1985-06-02 6 44 2 1985 268804.881513599 2198218.16799116 710826.012053287 388804.881513599 3310359.5401636
1985-06-09 6 45 9 1985 501182.762069 1221732.72592251 791300 501182.762069 3174604.52050397
1985-06-16 6 46 16 1985 132616.256526 901298.71956343 1022499.42849114 132616.256526 2936101.90306648
1985-06-23 6 47 23 1985 58062.4663305 856290.681507591 1333508.64605164 -22963.8854359996 1871382.25215545
1985-06-30 6 48 30 1985 81056.7337119 827164.2745777 1581688.83967054 -21693.7876590002 1778451.19353609
1985-07-07 7 49 7 1985 87447.111265 799488.819151679 1671400 -79168.1183 1076975.60770356
1985-07-14 7 50 14 1985 109103.604299 1464365.96022453 1682533.35059324 -65943.4702 805981.264729886
1985-07-21 7 51 21 1985 114383.201847 1480695.64958903 1539746.62377155 -87076.2733 535010.209774036
1985-07-28 7 52 28 1985 118144.6150282 894410.334210929 1445503.60482463 -43087.7368840007 324247.512840371
1985-08-04 8 1 4 1985 96910.8113704 121483.25 916326.606632206 156671.804665 330954.05051331
1985-08-11 8 2 11 1985 106919.4729351 537997.25 913817.815519037 55838.187787 126778.760863535
1985-08-18 8 3 18 1985 94384.4003648995 585334.888175672 936391.387799037 -3164.3035210004 395007.080721452
1985-08-25 8 4 25 1985 0 665989.002388051 952668.561609037 -15261.9197581999 327051.08414486
1985-09-01 9 5 1 1985 0 2153166.58276011 917131.056309463 1563.17072349985 711801.622465687
1985-09-08 9 6 8 1985 105169.4329853 1538822.09916647 451884.800301771 118868.18202 346342.95581164
1985-09-15 9 7 15 1985 79749.2173 936995.85096 179296.69773 372725.1218572 785126.618576989
1985-09-22 9 8 22 1985 86299.71177 971816.79924 196975.63687 323582.18786549 1118031.42322725
1985-09-29 9 9 29 1985 116924.536493787 722674.192087497 110971.611599999 196438.6511119 750214.513633021
1985-10-06 10 10 6 1985 119324.734521362 1062672.68379315 87892.9599900004 182742.289612799 493161.414060753
1985-10-13 10 11 13 1985 167162.721757429 1225416.53723106 90535.2248073863 233972.67139519 362590.03679554
1985-10-20 10 12 20 1985 258821.2260024 1488206.87372887 92445.9335388392 258821.2260024 255974.007090752
1985-10-27 10 13 27 1985 347915.748498189 1748997.33262393 95906.0504166405 347915.74849819 440792.252411106
1985-11-03 11 14 3 1985 348436.495619519 1910713.224694 89211.755432406 348436.495619519 654346.720739137
1985-11-10 11 15 10 1985 200628.5874 2358860.15389816 43283.176818626 200628.5874 860996.236510584
1985-11-17 11 16 17 1985 188344.3454 2885687.97462691 0 188344.3454 825578.655400584
1985-11-24 11 17 24 1985 154609.921299999 4962816.88728723 0 154609.921299999 488803.240055164
1985-12-01 12 18 1 1985 150170.9734 1615515.98968438 0 150170.9734 435199.357580772
1985-12-08 12 19 8 1985 181853.2458 3171823.00678376 0 181853.2458 1156619.46376851
1985-12-15 12 20 15 1985 175945.5577 2766332.40245569 0 175945.5577 373393.189480772
1985-12-22 12 21 22 1985 170120.3888 1880550.04935992 0 170120.3888 359219.587380772
1985-12-29 12 22 29 1985 167916.600499999 2004715.24776342 0 167916.6005 351008.217780772
1986-01-05 1 23 5 1986 161450.8758 2877427.40777063 0 161450.8758 366302.297026354
1986-01-12 1 24 12 1986 156019.9114 2878743.4064365 0 156019.9114 367005.514986354
1986-01-19 1 25 19 1986 179068.7918 1936508.59606503 0 179068.7918 363628.003216354
1986-01-26 1 26 26 1986 306721.3214 1805552.03110059 0 306721.321400001 387839.766416354
1986-02-02 2 27 2 1986 213406.8315 1963026.56493723 0 200406.8315 438146.997726198
1986-02-09 2 28 9 1986 377103.905 1577590.40875539 0 339603.905 519100.703913314
1986-02-16 2 29 16 1986 275169.2295 1555796.36784298 0 237669.2295 508984.910777743
1986-02-23 2 30 23 1986 1275838.501 849254.276002381 0 1238338.501 634449.840264434
1986-03-02 3 31 2 1986 1394620.979204 540497.25 0 1357120.979204 800883.937430259
1986-03-09 3 32 9 1986 978063.507969001 540497.25 0 953063.507969001 1047008.56978213
1986-03-16 3 33 16 1986 978678.6733718 540497.25 0 953678.673371801 1257178.8284219
1986-03-23 3 34 23 1986 632404.480897199 540497.25 0 607404.480897199 930640.441450898
1986-03-30 3 35 30 1986 654066.676397 540497.25 0 629066.676397 1001439.2154948
1986-04-06 4 36 6 1986 1086549.0488332 973892.609306797 791300 1049049.0488332 1687859.83679335
1986-04-13 4 37 13 1986 1035397.3456636 123983.25 791300 997897.345663601 1371868.13623088
1986-04-20 4 38 20 1986 929416.642704 123983.250000001 791300 891916.642704 1390337.57584293
1986-04-27 4 39 27 1986 783974.63809054 320017.807082712 791300 746474.63809054 897743.696809376
1986-05-04 5 40 4 1986 695169.0418765 123983.25 515260.853899561 825169.0418765 1390016.85389956
1986-05-11 5 41 11 1986 793586.552397 123983.25 87959.9012081791 923586.552397 1238755.04730862
1986-05-18 5 42 18 1986 792910.395279108 977755.03933009 238391.591746448 922910.395279108 1816487.69053827
1986-05-25 5 43 25 1986 450947.107702868 123983.25 0 580947.107702868 1039580.96561194
1986-06-01 6 44 1 1986 967715.37382019 1204577.30477707 105874.882830965 1097715.37382019 1567266.61213546
1986-06-08 6 45 8 1986 1414349.57940095 2938367.09790094 1669528.81378457 1414349.57940095 3316990.58209335
1986-06-15 6 46 15 1986 1095772.8379293 1454187.55217745 2030841.68937165 1095772.8379293 3318549.26923164
1986-06-22 6 47 22 1986 383561.904929 906660.64496343 2084769.4339909 383561.904929 2539285.65709246
1986-06-29 6 48 29 1986 226668.686997 709994.6671657 2124287.9455395 226668.686997 1814985.35793803
1986-07-06 7 49 6 1986 119721.688878 1013411.89250969 2056400 119721.688878 1237239.84686103
1986-07-13 7 50 13 1986 166043.684780999 1391658.75434772 2035362.99570436 166043.684780999 996855.092506949
1986-07-20 7 51 20 1986 73534.9975924 1645197.20866912 2093421.22549091 53874.9696909999 863264.115702971
1986-07-27 7 52 27 1986 84323.149589 1571802.10126931 2152400 95679.4963139997 789164.845600436
1986-08-03 8 1 3 1986 346530.1188696 1153101.3339426 1615400 117833.800046 1537882.79434097
1986-08-10 8 2 10 1986 99734.8777166 894690.5620066 1615400 71859.6043700002 567748.163747556
1986-08-17 8 3 17 1986 110642.981846 1284645.56096308 1515400 39140.1464730002 785136.250527656
1986-08-24 8 4 24 1986 115358.48888 951925.817314447 1506430.94722166 59927.5058735994 732488.572618204
1986-08-31 8 5 31 1986 109943.338097 975727.353839141 1293319.42112711 106006.4916896 754264.930305397
1986-09-07 9 6 7 1986 109320.90783 560880.403690017 1102546.36211331 125780.7919278 651372.702971585
1986-09-14 9 7 14 1986 108008.6179678 1570181.80578922 1124274.30386331 176033.4800614 589401.005135879
1986-09-21 9 8 21 1986 121497.127456999 1746024.80535936 665556.174550191 195758.319399 665611.750117552
1986-09-28 9 9 28 1986 266099.309470897 1049156.23234234 85221.8144592461 266099.309470897 632349.762227556
1986-10-05 10 10 5 1986 370930.612811032 1243880.81364508 119622.301822761 370930.612811032 353503.52428754
1986-10-12 10 11 12 1986 275230.598676152 1474819.6410275 92279.3524676287 275230.598676152 337732.951532452
1986-10-19 10 12 19 1986 217968.731482964 1652851.34297391 47400.924955681 217968.731482964 324935.19422203
1986-10-26 10 13 26 1986 208403.872438419 1874466.34412203 22196.3680848293 208403.872438419 269504.415222984
1986-11-02 11 14 2 1986 243657.069471283 2124035.49757206 42589.8966689995 243657.069471283 137764.594697083
1986-11-09 11 15 9 1986 186802.6878 3155356.27227256 0 186802.6878 409445.324764131
1986-11-16 11 16 16 1986 183782.9878 5751063.04603816 0 183782.9878 369946.173264131
1986-11-23 11 17 23 1986 178819.1799 3190785.09883113 0 178819.1799 303817.297264131
1986-11-30 11 18 30 1986 219245.4648 2047974.50123716 0 219245.4648 467790.696864131
1986-12-07 12 19 7 1986 199420.861799999 3229519.64777951 0 199420.861799999 1267883.45780456
1986-12-14 12 20 14 1986 193968.6881 2803139.11671202 0 193968.6881 417665.433150965
1986-12-21 12 21 21 1986 180020.449 1943147.78224895 0 180020.449 385921.638450965
1986-12-28 12 22 28 1986 174778.474 2053905.80106816 0 174778.474 370309.104450965
1987-01-04 1 23 4 1987 177277.9771 2882845.80601636 0 177277.9771 397053.867916354
1987-01-11 1 24 11 1987 211025.217 2875986.97552576 0 211025.217 408393.713716354
1987-01-18 1 25 18 1987 179077.9155 2031242.5755629 0 179077.9155 384674.844916354
1987-01-25 1 26 25 1987 170823.0587 2056839.72914617 0 170823.0587 380035.511236354
1987-02-01 2 27 1 1987 244582.1504 2042741.19502833 0 231582.1504 365710.663649865
1987-02-08 2 28 8 1987 330104.4231 1690579.64662557 0 292604.4231 438314.797670324
1987-02-15 2 29 15 1987 336521.7318 1550178.58929323 0 299021.7318 484563.401442337
1987-02-22 2 30 22 1987 425841.2285 1199676.607888 0 388341.2285 526223.94318333
1987-03-01 3 31 1 1987 320672.24471139 1291940.12854542 0 283172.24471139 488800.191409134
