"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1979-12-09 12 19 9 1979 82050.26259 279870.221800001 373206.436800001 16643.30876 57857.86157 893886.1271 1297852.5784 11892.89469 57754.95453 98862.39989 104529.17776 143133.42988542 168198.834455972 1834639.81518095 2080237.25952501 2095099.63524429 2117629.24306372 2154540.61126492 2154360.44570697 2207075.75816 42491.21872 86395.6091499998 154078.044 135555.24321 134563.50751 26031.07903 284819.407408667 285677.289781863 269042.148912383 266626.588932749 2483642.40803405 2507396.36614933 2584322.77343758 2662974.60117648
1979-12-16 12 20 16 1979 79594.72496 117264.814300001 218544.832400001 15935.20946 59813.5644 82137.53533 149537.8779 11141.15901 56523.21877 94036.6138999999 99848.1851899999 170606.49262542 170015.925081392 569090.226206193 930259.818625011 952576.079944291 986645.524563721 1087367.15216492 1086964.83780697 1135538.66186 38577.11548 79935.2033500001 172760.3614 130561.6555 129099.8371 32578.51821 276574.910018667 275427.502791863 258119.965022383 249244.238642749 1400699.16064405 1412143.69545933 1478763.98544758 1564605.89638648
1979-12-23 12 21 23 1979 62269.10203 97251.5876100031 150858.869900003 12339.17576 50025.1329 74861.4236083992 124565.234148399 8025.1254 57790.65702 93921.57256 100125.87119 148058.38941542 174452.719855972 526284.943529174 895665.354873412 923144.592392692 945273.539012122 993308.215013322 994635.487755372 1068228.8204084 40816.16482 76439.9281600001 168031.7655 131810.05244 130479.14314 25241.6574 264064.924611261 265339.335984457 246965.715172383 236596.434792749 1376205.32754245 1398096.80535773 1463211.64034598 1533870.07828488
1979-12-30 12 22 30 1979 50679.67847 110186.284091142 147777.034651142 13090.91143 40091.90799 64693.167218974 100135.818178974 6846.943371 57887.84712 88939.09233 93925.5395 136538.38735542 165767.098455972 549464.088329287 916371.555543525 937233.932362805 953045.522482235 981574.740383435 982094.740325485 1075774.68817852 37383.7547 79775.8844599999 179829.4536 124431.34044 126053.82004 23369.26037 253163.32733233 253170.300505526 234594.605502383 235336.732122749 1373300.08554256 1385831.56225784 1460127.8863461 1514513.924285
1980-01-06 1 23 6 1980 47754.05811 370518.954452684 398860.777722684 8100.497314 28803.97209 53997.4873889825 83000.9243478851 6807.273943 57286.85527 66962.2288999999 71282.2296699999 120615.57652776 166004.616004049 1090586.80596028 1536386.40870759 1549745.24989716 1559293.36910764 1577845.84968184 1577867.47255633 1659122.55210392 36007.4973 74591.7887599999 188324.6618 119977.65368 122954.84428 17248.26754 254504.48613888 253781.297364112 237516.804248874 246684.031609219 1974744.19862804 2007723.99571486 2093985.86160351 2148749.06803821
1980-01-13 1 24 13 1980 52155.38121 464485.520162373 493142.715332373 9431.406643 40288.27166 68157.4841716867 130207.673478708 8286.943629 60329.50044 125730.5039 130984.7197 199266.16903776 223569.500819969 1447901.92717545 1599525.7005195 1614308.67420907 1625015.14081955 1644198.36529375 1644041.47576824 1735023.49911583 35771.75209 76847.5049800001 256292.2773 99650.3117839475 109986.181383948 46833.72737 347917.218361734 342038.987386966 356238.743322822 339188.445283167 2145460.3034139 2268902.26580072 2451285.14038936 2620919.11112406
1980-01-20 1 25 20 1980 48293.56234 437673.665097379 464412.843427379 7049.257457 31866.45197 58888.1195425019 155863.921044717 6309.422614 59000.57459 101371.49124 108166.86436 138950.78643776 192674.960281103 1270111.71424404 1179238.98507713 1193472.5371667 1204028.25987718 1219659.08705138 1220230.13152587 1304527.85617346 38226.16269 137385.4809 236253.2654 236253.2654 244657.2339 22978.5165 407168.343592295 412988.627117527 401167.631008874 391402.623569219 1798644.62965757 1857294.51374439 1997068.45533304 2073390.01306774
1980-01-27 1 26 27 1980 46677.03313 417085.105221717 443011.060261717 6626.778043 33435.37787 50608.7359967989 146516.907293497 3877.686643 57965.2025 71905.0396999999 76367.8504099999 104624.82986776 175308.858966215 1157105.66924788 1093402.53168097 1104664.84357054 1111975.60698102 1122840.15225522 1122387.72552971 1198533.3825773 34607.97201 78164.4552600001 288400.7127 288400.7127 292934.9284 14108.43227 401570.916263036 401000.454788268 379879.032138874 368985.429499219 1614170.14209142 1640213.73957823 1752439.24656688 1805823.94030158
1980-01-03 1 27 3 1980 46734.5538 438260.812657766 463680.982487766 7769.257586 35777.85763 68559.0657738535 178802.788949925 8197.687414 60125.20289 115071.3284 117881.90742 153567.01180355 179280.858967991 1169691.49459459 1183296.50574246 1201749.36659512 1211897.39204441 1227185.91218801 1226723.19722725 1231637.94950812 33199.10544 63699.2539600001 214528.3029 214528.3029 219532.6013 32515.04713 375715.569356072 375964.296513224 370970.257266294 356383.266761204 1616084.73649193 1667223.51692847 1760518.95648363 1856750.15220714
1980-02-10 2 28 10 1980 46008.60326 527912.35600251 550162.93848251 6289.5879 36394.71724 86463.5352542977 223241.361893946 5835.372943 61809.17013 101803.88801 104715.62407 130433.78448355 179835.214539045 1328435.99020584 1342911.74535371 1361372.54000637 1371181.39185566 1384000.48999926 1384015.7917385 1406710.38191937 31931.84861 96421.5434200002 352283.9339 452283.9339 457119.6373 21964.9626 589366.177909252 589999.698566404 577843.238196294 567350.132791204 2021159.41013317 2059881.65946971 2135655.11252487 2208532.91524838
1980-02-17 2 29 17 1980 43205.95813 479043.513470089 499134.095570089 6650.5797 37047.27934 109353.142178769 252166.138022829 8042.976643 60242.2277 106074.302 108424.71565 148255.27526355 168299.104102687 1331767.12017484 1345177.75112271 1363866.64497537 1372094.67012466 1383957.73506826 1383302.6234075 1360325.80048837 31844.65111 96033.12977 331574.5087 331574.5087 359666.4146 68485.30149 609703.487623105 598148.576280257 613935.163306294 609196.108501204 1960893.19101217 2038693.79474871 2114092.37110387 2205662.40982738
1980-02-24 2 30 24 1980 43785.13179 268333.29482434 288521.06702434 7467.769929 41462.48674 125064.463015736 287919.900201119 9709.092643 60470.32692 112709.01393 115561.24585 187738.25756355 180826.274026215 1092205.31861226 1106847.68526013 1128497.90201279 1138306.75386208 1161864.36640568 1159830.74214492 1114228.46052579 36660.27576 193727.1302 366199.9695 366199.969500001 391044.932600001 74586.4596 659437.676696323 660386.569253474 664013.849896295 646630.164791205 1806140.66143959 1913221.26917613 2005949.43653129 2240845.1202548
