"date" "month" "week" "day" "year" "ARFirmEngSupReq" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
1985-05-19 5 42 19 1985 0 20334689.2706973 1311373.69455129 0 3205866.49729702 1321372.69455129 0
1985-05-26 5 43 26 1985 0 25628621.4770787 1817347.93351735 0 3052175.22193989 1827346.93351735 0
1985-06-02 6 44 2 1985 0 27871970.9149708 3394612.83818206 0 3385192.85128274 3404611.83818206 0
1985-06-09 6 45 9 1985 0 99427101.9010785 2171644.70154961 0 2780648.28836798 2181643.70154961 0
1985-06-16 6 46 16 1985 0 119485418.37014 2559668.40302556 0 2926456.33931199 2569667.40302556 0
1985-06-23 6 47 23 1985 0 176563587.05339 2106548.40641867 0 3417756.42204069 2116547.40641867 0
1985-06-30 6 48 30 1985 0 262679414.495024 2069069.97524149 0 3518707.81760978 2079068.97524149 0
1985-07-07 7 49 7 1985 0 470748012.828527 2165116.09764973 0 3106468.14391892 2175115.09764973 769231.85608108
1985-07-14 7 50 14 1985 0 346239720.291697 979864.557253833 0 2545061.35009227 989863.557253833 1313538.64990773
1985-07-21 7 51 21 1985 0 79225931.9156862 189485.512634831 0 1746219.13246495 199484.512634831 2095280.86753505
1985-07-28 7 52 28 1985 0 123406547.299464 0 0 1172293.36391538 9999 2652106.63608462
1985-08-04 8 1 4 1985 0 188051177.675361 1938248.41121458 0 1306463.72419189 2028401.74158324 55536.2758081076
1985-08-11 8 2 11 1985 0 156208975.062515 1936284.47872056 0 1986480.21175518 1946283.47872056 0
1985-08-18 8 3 18 1985 0 205006725.477014 1935638.04453517 0 1787701.36285824 1945637.04453517 0
1985-08-25 8 4 25 1985 0 115873523.00552 1968717.09580064 0 1675538.85932144 1947753.79273663 0
1985-09-01 9 5 1 1985 32138.3319049711 39961756.2467524 2259375.89879251 185259.335250603 1035224.6647494 2152469.21585934 484800
1985-09-08 9 6 8 1985 99292.9369155771 39643975.5394001 2585019.93000455 547939.431582748 716176.568417252 2261649.54981411 181800
1985-09-15 9 7 15 1985 56847.3217267358 50021150.0454745 2712107.4901025 395064.436681109 912683.563318891 2490373.77123925 181800
1985-09-22 9 8 22 1985 80592.7805567175 39988498.1572023 3221974.56104768 444384.902696184 906995.097303816 2898938.05256995 181800
1985-09-29 9 9 29 1985 66916.5300276072 40081556.6677997 3158088.35607685 379584.864832562 1015427.13516744 2883244.38631598 181800
1985-10-06 10 10 6 1985 137056.100267665 34784816.5864454 3751672.0686121 635458.349299734 794459.250700266 3319892.04181734 363600
1985-10-13 10 11 13 1985 137650.43339298 33896909.0719665 3092828.74190593 643463.388273685 821359.811726315 2658550.75710156 363600
1985-10-20 10 12 20 1985 136589.789893217 33004082.9215107 2594661.14971533 632734.746434949 866994.053565051 2164488.8519444 363600
1985-10-27 10 13 27 1985 142488.044615495 32350236.5422299 2137226.32591882 658615.326280591 876019.073719409 1680810.30267266 363600
1985-11-03 11 14 3 1985 0 31764195.400506 1568388.60060673 0 1903652.06891492 1578387.60060673 13947.9310850764
