"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1983-06-26 6 48 26 1983 0 0 0 0 0 0 0 21913.726542569 0 0 0 30198000 5040000 2244948.12103597
1983-07-03 7 49 3 1983 0 2244960.3213728 0 0 0 0 0 0 8571.09335331885 0 0 29599500 21809150.6801888 1597739.6786272
1983-07-10 7 50 10 1983 0 2168405.09031307 0 0 0 0 0 0 5585.17749379888 0 0 29001000 24029252.3809209 1657194.90968693
1983-07-17 7 51 17 1983 0 2293075.64771811 0 0 0 0 0 0 32843.4349573843 0 0 28402500 20413806.2161749 1515424.35228189
1983-07-24 7 52 24 1983 0 2015218.74774791 0 0 0 0 0 0 41896.5379975391 0 0 27804000 28471656.3153106 1776181.25225209
1983-07-31 7 52 31 1983 0 2211806.09880424 0 0 0 0 0 0 60143.0585979223 0 0 27804000 22770623.1346771 1579593.90119576
1983-08-07 8 1 7 1983 0 16905.9954489414 0 0 0 0 0 0 65430.0799354545 0 0 30702000 18365775.980677 1339814.00455106
1983-08-14 8 2 14 1983 0 146933.242729205 0 1663.82891185 0 22132.3637240526 0 0 66855.6512499984 0 0 33600000 13203694.2636506 1292586.75727079
1983-08-21 8 3 21 1983 48614.4393840821 479520 0 9520.99694251992 0 54874.0920065424 0 0 69415.1710509565 0 0 34759996.6215571 0 993142.760615918
1983-08-28 8 4 28 1983 411266.499697272 479520 0 6577.46857326668 0 82470.1113236943 0 0 65206.9605795418 0 0 24962276.5105955 0 713207.900302728
1983-09-04 9 5 4 1983 595535.25474737 479520 0 0 0 0 0 0 82723.4191711001 0 0 21407972.083842 0 611656.345252629
1983-09-11 9 6 11 1983 646088.457208253 179820 0 0 0 0 0 0 85031.5320501191 0 0 21149097.9977111 0 604259.942791746
1983-09-18 9 7 18 1983 657274.556484176 179820 0 0 0 0 0 0 76927.4886962304 0 0 22268072.5230538 0 636230.643515824
1983-09-25 9 8 25 1983 692484.019722429 179820 0 0 0 0 0 0 75281.4243346074 0 0 22546229.309715 0 644177.980277571
1983-10-02 10 9 2 1983 754602.670900849 179820 0 0 0 0 0 0 78653.5155574889 0 0 21882564.5184703 0 625216.129099151
