"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1980-04-27 4 39 27 1980 41651.4 86522.11025 202952.162365982 74053.45997 215869.16323651 378428.90693433 679305.7146712 5553.52 281495.308097483 593411.044942483 652205.866829759 632879.359209419 645776.121713 1049561.14275672 1139795.29456443 1235724.47536543 1202809.51662931 1231615.92137701 1224360.72936121 1185735.16323651 293260.5627151 422119.6650651 958580.7924461 955781.351174078 973283.15199519 60053.671742672 1899197.34335786 1902681.51340994 1764318.41806857 1746656.09544617 2709350.83947668 2733645.38746958 2750247.89979077 2679017.99588716
1980-05-04 5 40 4 1980 41651.4 118135.1858 703396.4148 84618.63316 2000 315634.753217271 872388.725156551 5553.52 467759.304203609 849687.090514509 941084.246514509 1074633.61116891 1099357.27299838 1666056 1890309.87017302 2132459.63114902 2140835.66921105 2216767.27057175 2292375.89295075 2225122.99000275 90793.0164306001 127904.6582326 271348.7778036 275958.194667216 320899.650960924 55535.2 1397588.65003292 1460033.25992981 1445245.21715881 1481696.56997091 3450648.39955166 3656827.53394266 3642399.16516366 3687840.21299863
1980-05-11 5 41 11 1980 41651.4 156035.8921 707782.249299999 106966.9369 2000 348313.638658388 1006025.28621679 5553.52 408754.729474221 895432.858085221 1008426.62108522 1261457.84731472 1267383.73214419 1666056 1887501.22594645 2298513.62453745 2411055.61661895 2571916.56222705 2742568.22204735 2686283.80255335 83710.4965831302 91507.0508821304 638394.69606213 639474.728261881 663136.372984915 55535.2 1724018.77943692 1725879.13350198 1690432.44762088 1684721.35326618 4253352.85777653 4600770.27773453 4682878.98308353 5005619.88324293
1980-05-18 5 42 18 1980 0 170029.9841 0 84927.22159 0 239864.059437558 749898.739950258 5553.52 231972.89206533 573677.908755744 639615.499355744 890349.406417744 915596.878647216 2709057.16581585 3021482.00798452 3347361.73967052 3525862.81329432 3702034.32757692 3929183.32928002 3925020.36000002 65224.8533000001 132212.981765 687162.577954 686795.664643164 705617.629235255 81619.2824641801 1598575.75296744 1619628.54688146 1577749.24993308 1588582.79206028 5631234.20885029 6223705.54336029 6345269.80709829 6698291.33452079
1980-05-25 5 43 25 1980 38504.1635994665 251841.197599466 1299361.62108912 203574.5301 1848.8772814103 131783.698928788 727286.304807578 5553.52 271167.84299186 481322.62817586 505757.86047586 622740.99538416 627888.425513632 3059027.03186033 3182241.05808527 3391061.12161527 3493268.42122027 3632025.23045727 3775621.96304187 3755732.64178987 171935.413388613 105416.934231613 511788.621981613 511565.454697185 534605.953013685 133680.957768215 1355661.9452779 1363224.39222404 1244582.81606783 1245630.64406983 5012253.8074697 5431621.16778969 5554300.56999869 5918364.0377597
1980-06-01 6 44 1 1980 41651.4 298297.8944 662985.982221217 131392.3846 2000 160097.7403 619096.95368141 5553.52 459226.275155333 971676.905455333 1017577.45245533 1055720.50199147 1028805.16689018 2874377.9217428 3042918.35202123 3157323.03332023 3185080.90711503 3264718.55729703 3334383.12285373 3297835.08783753 163046.6802 269438.307684001 759798.836554001 754609.383254001 762456.269554001 55535.2 1647137.1083244 1653145.91502847 1635281.51565187 1622844.71802457 4694879.3599121 4905318.6768431 4886763.4826131 4995221.8907411
1980-06-08 6 45 8 1980 40502.9819881059 192898.278288106 459954.7220962 111192.999 108962.617378704 192380.487589134 544739.311977334 5553.52 238431.8339 521945.0489 554405.7799 746029.0726422 760459.268140904 2106195.15486444 2512171.62898614 2650900.83428014 2992580.39056044 3087705.38893744 3175887.23296414 3172837.80202014 273837.0631 445978.07677 1001134.19415 999601.025872136 1001390.24010387 55535.2 1869859.04117887 1878345.17962947 1857976.67171157 1854585.86984057 5213505.79448071 5524365.03492071 5556754.01556771 5548366.51749971
1980-06-15 6 46 15 1980 41651.4 215828.0693 463383.514010028 112936.4968 410738.36454676 493010.81856907 831387.40106467 5553.52 219928.942075641 409835.888724321 431071.635624321 554920.203453321 561724.929252025 1921317.36162672 2165031.46328312 2273426.63973212 2520857.79078712 2584148.37200712 2601382.51313562 2566856.14610562 188920.62443234 253037.63966234 772141.984932341 772017.782100069 787684.849326659 55535.2 1607256.84382666 1607384.87341966 1577421.16969866 1563874.36613666 4133441.08939228 4355318.18129228 4425020.95331928 4500847.15242828
1980-06-22 6 47 22 1980 41651.4 227438.3484 470569.66354657 130752.5387 374776.1194505 455795.91276518 877549.28773918 5553.52 226725.432586657 535678.916096357 576923.764596357 711142.090207357 704883.054206061 2071625.13427181 2314440.09196671 2367190.96345271 2593535.46391471 2641166.45386271 2621318.75229601 2560478.56075101 160546.6688745 169780.1059545 529060.4828545 528934.155766561 541287.426048081 55535.2 1349899.66645808 1376966.14247568 1370753.04740668 1379537.07938668 3831818.83157769 3941098.38563769 3965691.99074769 3970225.33197869
1980-06-29 6 48 29 1980 41651.4 242311.6455 403593.7475671 108494.4791 318866.207631467 372339.766495727 716544.657072227 5858.35991483096 176629.099914831 346937.7492331 364648.6504331 449828.432482381 450285.201981085 1613857.06927718 1873479.89537398 1923689.37140498 2189748.74305798 2271201.52546398 2328453.20741228 2314786.95057528 173198.955214 94195.765714 331014.139414 332314.178662342 342443.249391842 58379.5558697013 940014.628571543 949545.447978643 914357.435477942 911569.383317942 3437597.71753322 3686053.04328322 3766227.20336522 3800784.50133222
1980-07-06 7 49 6 1980 41651.4 321069.7339 69419 1388.38 445919.919180767 472379.828591077 591475.857401077 38372.6657902499 154302.39579025 339289.380608 357536.544108 453134.27781665 473666.384108982 1314581.1728339 1476992.8481588 1567091.4629888 1642867.8928448 1693721.8435968 1730121.6598748 1708297.7035568 150991.311545 205404.899905 329828.608805 329709.024789696 331316.856287196 96706.1984455027 866298.778352699 855745.688050699 740859.187912196 727052.847563196 2776760 2638096.02657 2704952.68151 2747759.55657
1980-07-13 7 50 13 1980 41651.4 309424.292 69419 1388.38 613456.49740407 633379.07681449 719045.47363149 117058.387317994 232988.117317994 273658.22793 284241.33775153 431282.170053224 448872.348894024 1480850.89963755 1573869.63388705 1671852.39280605 1707273.95222305 1752743.56457105 1778438.85681165 1761412.83853565 118493.231768 106382.349468 206821.795468 207454.096947947 209399.486872547 110252.037029316 766162.792151863 787928.190162663 686984.222130347 691398.970854347 2776760 2604272.02006 2639551.54819 2653968.926602
