"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1991-06-23 6 47 23 1991 18078366.4726024 4924324.44566385 153400 448750 5855100 3647000 9107300 3177553.98551242 1420000 2577700 4242300
1991-06-30 6 48 30 1991 18945862.2530592 4384715.25882708 153400 480000 5855100 3647000 9107300 3284326.7584864 1420000 2577600 4242400
1991-07-07 7 49 7 1991 19783000 4627300 369743.0142 507303 5855100 3647000 9107300 3384180.34356781 1405610.0683132 2577600 4213837.533943
1991-07-14 7 50 14 1991 19880500 5527300 512188.0725 534605 5855100 3647000 9107300 3152074.08608473 1212735.8509582 2577600 4155432.800529
1991-07-21 7 51 21 1991 19831187.3116972 6427300 663164.6046 561908 5753150.5216733 3647000 9107300 2659480.49313445 1020633.5944432 2577600 4062139.818389
1991-07-28 7 52 28 1991 20075500 7327300 800752.0746 589210 5524099.40741691 3466098.64216286 8809696.58117145 2238000 839982.1236672 2577600 4034493.095552
1991-08-04 8 1 4 1991 20075500 7327300 948253.5194 589210 5579059.7858491 3410180.09822073 8917343.39096001 2249682.73029344 652394.3084222 2577600 4012840.558515
1991-08-11 8 2 11 1991 20075500 7327300 1125839.3779 589210 5487901.94564316 3330627.22617334 8820205.50073305 2253886.26462482 494130.4335635 2577600 4010871.156383
1991-08-18 8 3 18 1991 20075500 7327300 1257098.9461 589210 5163525.1281136 3214992.56077185 8537607.62390579 2249862.89841205 443000 2577600 4007643.497626
1991-08-25 8 4 25 1991 20075500 7327300 1366342.6634 589210 4975000 3166000 8316000 2242493.97456315 404729.02276 2577600 4022976.8800772
1991-09-01 9 5 1 1991 20026196.1423841 7316863.22665013 1422324.31428166 589210 4974497.0668023 3166000 8316000 2233114.61202942 357844.47038 2577600 4050067.2075528
1991-09-08 9 6 8 1991 19948881.0979288 7239093.86339121 1413895.64944621 601908 5019684.49338653 3140517.36109614 8770222.04524038 2214795.06804335 370193.00531 2577600 4054505.1376828
1991-09-15 9 7 15 1991 19872554.2666221 7184181.9478633 1404069.22338928 614605 5047794.91812827 3102063.79880389 8781678.50673337 2191353.11181454 441756.06206 2577600 4154351.8904925
1991-09-22 9 8 22 1991 19816400.7826582 7129112.72203286 1398247.3438766 616103.20352747 5063545.66952008 3056907.97273923 8669940.515802 2166614.87671141 443000 2577600 4200087.622695
1991-09-29 9 9 29 1991 19694573.886944 7017296.51768279 1389543.97557552 587449.38714358 5036406.10788476 2997387.0854905 8513711.35604956 2137137.61735648 443000 2577600 4224634.547856
1991-10-06 10 10 6 1991 19454864.7432592 6766395.46498746 1373972.08867457 542737.58294299 4977669.04766712 2973286.96611282 8350647.01629891 2108978.70771626 454340.334583 2577600 4242400
1991-10-13 10 11 13 1991 19190557.3609352 6503009.36035796 1353333.36880335 494480.584900915 4918573.42195023 2946467.85367783 8191754.20120779 2079981.65360968 451564.125368848 2577600 4242400
1991-10-20 10 12 20 1991 18943344.6171625 6230460.68434041 1331767.20531488 442537.89072637 4853498.74862361 2921666.7894157 7986085.3814697 2050680.27428574 443000 2577600 4242400
1991-10-27 10 13 27 1991 18761668.42 6015683.232 1316750.94717488 393452.36004637 4808280.14768208 2904583.0400057 7745509.66037454 2025535.43034121 443000 2577600 4242400
1991-11-03 11 14 3 1991 18547436.8282623 5854317.62668944 1283797.23968826 354568.31868637 4729715.82770322 2880540.5567657 7681299.84646793 1993788.43975502 647395.064855673 2577600 4242400
1991-11-10 11 15 10 1991 18024949.8937923 5495814.27 1231738.365 309892.08146637 4761620 2861445.8906857 7582677.02294309 1980038.72407446 637053.987585674 2577600 4242400
1991-11-17 11 16 17 1991 17956178.96 5495814.27 1231738.365 269657.73856637 4736130 2853188.7520657 7489315.32879825 1989773.01894446 721687.262215673 2577600 4242400
1991-11-24 11 17 24 1991 17956178.96 5495814.27 1231738.365 235990.31335637 4710640 2833805.5866957 7445170.72315342 1985395.39892055 815332.691325674 2577600 4242400
1991-12-01 12 18 1 1991 17956178.96 5493113.08906396 1231738.365 197917.09535637 4685160 2812219.2655657 7398387.54936419 1976575.38957547 846742.530875674 2577600 4242400
1991-12-08 12 19 8 1991 17413931.48136 5206430.53320317 939303.129429951 766683 3853297.59433158 2792541.4638557 7416400.84903817 1973494.58593056 884172.728195674 2577600 4242400
1991-12-15 12 20 15 1991 16871700.51709 4955429.52528686 877455.942754136 783365 3838263.24914051 2771909.9263457 7018749.13850735 1972102.29785723 991255.878915674 2577600 4242400
1991-12-22 12 21 22 1991 16510621.93 4938259.271 873125.9714 792670.746440514 3822944.54489427 2749776.4412357 6531488.62702496 1956406.00320171 1018301.59318567 2577600 4242400
1991-12-29 12 22 29 1991 16473470.7297598 4916384.24364943 872516.54552496 783021.250384779 3820865.12866799 2726867.1760557 5992870.59282256 1938624.87367048 1040467.28125567 2577600 4242400
1992-01-05 1 23 5 1992 16279951.3457467 4381299.4927498 683015.905476559 786576 3841395.55952744 2680522.51717564 5645346.43939808 1927611.03568561 1107176.46515567 2578080 4242400
1992-01-12 1 24 12 1992 16084230.8291494 3843618.42368545 682460.399370157 756422 3852382.70414993 2633603.20632687 5145551.28644041 1918227.99632139 1170000 2578560 4242400
1992-01-19 1 25 19 1992 15887820.5202317 3298301.16407649 681678.646393394 726268 3852032.76546135 2585794.28381433 4626553.13392634 1908117.06094929 1170000 2579040 4242400
1992-01-26 1 26 26 1992 15693910.7384426 2745412.17055397 680959.21159445 696114 3840858.03244578 2538100.70235012 4102669.21761551 1900539.84360369 1170000 2579520 4242400
1992-02-02 2 27 2 1992 15513781.133861 2223198.40931999 680232.139118793 665960 3826500.64349718 2498666.38169253 3921900 1924683.40404779 1170000 2580000 4242400
1992-02-09 2 28 9 1992 15269303.8041601 1669273.39953556 350193.203424182 621063 3797790.13114528 2463355.39115738 4074750.89481574 1942087.72366534 1120000 2542500 4205550
1992-02-16 2 29 16 1992 14991890.5920671 1118338.8929954 349791.196556358 576165 3747630.27038661 2417881.69365873 3921900 1949823.70004682 1120000 2505000 4168700
